-0.902396,-0.081002
-1.031491,-0.066798
-0.621706,-0.057274
-0.377977,-0.043195
-0.019517,-0.038024
0.228095,-0.030337
0.493587,-0.025740
0.746149,-0.018921
0.853456,-0.013285
0.930088,-0.005578
0.960276,-0.001036
0.939925,0.005611
0.896693,0.010289
0.834497,0.018040
0.797482,0.023681
0.842064,0.031264
0.883632,0.035955
0.897916,0.043249
0.965230,0.047615
0.967187,0.055123
0.912432,0.060622
0.916369,0.068497
0.979169,0.072547
0.913901,0.077869
0.816291,0.083221
0.782276,0.090927
0.721984,0.096092
0.651891,0.103945
0.614197,0.109310
0.618474,0.116861
0.581731,0.122256
0.559935,0.130583
-0.381085,0.134547
-0.622427,0.143796
-0.824697,0.153502
-0.944054,0.169713
-0.983515,0.178735
-1.010023,0.189167
-1.112568,0.199024
-1.150721,0.215671
-1.141649,0.225308
-1.144499,0.234576
-1.155699,0.248633
-1.128354,0.262262
-1.120629,0.271765
-1.123598,0.285549
-1.150700,0.295179
-1.180628,0.309181
-1.219247,0.318385
-1.246200,0.333124
-1.268434,0.344134
-1.255434,0.358879
-1.217642,0.369622
-1.122851,0.381738
-1.111379,0.391432
-1.066386,0.405084
-1.039876,0.414516
-1.005376,0.428491
-0.968390,0.437015
-0.920802,0.450780
-0.858615,0.459104
-0.806713,0.470849
-0.782801,0.478556
-0.784618,0.490477
-0.795721,0.498773
-0.814647,0.511565
-0.826107,0.520037
-0.820969,0.532149
0.235812,0.539543
0.455020,0.548586
0.783874,0.552289
0.887732,0.558640
0.970356,0.563615
1.113692,0.570703
1.172732,0.575284
1.159419,0.582258
1.165706,0.587019
1.190684,0.591187
1.091446,0.598202
1.009875,0.605254
0.897859,0.609888
0.759372,0.617764
0.670501,0.623179
0.623889,0.631245
0.603942,0.636538
0.612311,0.644168
-0.763387,0.656563
-0.946935,0.665531
-1.027085,0.680043
-1.071212,0.688761
-1.162705,0.706536
-1.073392,0.713166
-1.097581,0.724732
-1.123863,0.734672
-1.118317,0.748495
-1.109530,0.752800
-1.146093,0.772218
-1.093631,0.783001
-0.996168,0.796334
-0.925380,0.804437
-0.843347,0.814300
-0.814960,0.821698
-0.850034,0.836395
-0.810819,0.845986
-0.714991,0.857513
-0.612613,0.863794
-0.551513,0.874881
-0.401686,0.881877
-0.316563,0.892738
-0.271031,0.899794
-0.292443,0.910127
-0.317115,0.914388
-0.542756,0.923842
-0.706969,0.931417
-0.877983,0.945815
-0.920676,0.955581
-0.891814,0.967709
-0.823322,0.976600
-0.679160,0.987899
-0.516969,0.994711
-0.409083,1.004957
-0.327063,1.011636
-0.263784,1.021708
-0.227047,1.027981
-0.242341,1.038483
-0.239093,1.045481
-0.231633,1.055584
-0.279304,1.062235
-0.339047,1.072769
-0.402625,1.079962
-0.464380,1.091416
-0.509656,1.098206
-0.592102,1.109997
-0.636371,1.117710
-0.682814,1.128753
-0.770568,1.137239
-0.827793,1.149825
-0.869911,1.157963
-0.928424,1.171196
-0.963357,1.180257
-0.968564,1.193255
-0.974616,1.201807
-0.987277,1.215017
-0.989707,1.219652
-0.969830,1.238004
1.272557,1.255543
1.547412,1.258915
1.488763,1.263352
1.527906,1.269160
1.448224,1.275983
1.456138,1.280294
1.389658,1.286976
1.387821,1.291329
1.363014,1.298175
1.412896,1.302401
1.430480,1.308909
1.445933,1.313375
1.481635,1.320167
1.543922,1.324237
1.545270,1.330531
1.516800,1.334894
1.497350,1.341201
1.424616,1.345542
1.321050,1.352328
1.232224,1.356850
1.148325,1.363841
1.093736,1.368339
1.026420,1.375873
1.059299,1.380775
1.134233,1.387937
1.233871,1.392589
1.361267,1.399656
1.519765,1.403530
1.583482,1.409711
1.612991,1.413839
1.586989,1.420327
1.537849,1.424636
1.488400,1.430684
1.409209,1.435145
1.365103,1.442083
1.366084,1.446509
1.362777,1.453336
1.364329,1.457762
1.383664,1.464085
1.359640,1.468501
1.334168,1.475302
1.311616,1.477640
1.286416,1.486753
1.268282,1.491247
1.249822,1.497798
1.208637,1.502251
1.157088,1.509397
1.145603,1.513961
1.116580,1.520829
1.119791,1.525739
1.171354,1.532476
1.209124,1.536915
1.225623,1.543752
1.240428,1.548258
1.235826,1.555275
1.239092,1.559628
1.211090,1.566363
1.171395,1.571244
1.194330,1.578049
