1.200848,-0.363926
0.952402,2.680692
0.614891,2.050894
0.689894,1.906536
0.863336,1.568640
0.774271,0.015895
0.716847,0.929853
1.062561,1.432586
1.170378,1.493941
1.130533,-0.061020
1.320382,0.520684
1.371946,-0.179699
1.929777,2.060731
1.775085,-0.390572
1.735239,-0.520216
1.782116,-0.237104
1.866494,-0.587699
1.986030,1.672927
2.628238,0.970125
2.443076,0.122239
2.028218,0.545557
2.002436,0.307514
2.159472,-0.254801
2.039937,-0.755841
2.077438,-0.616361
2.159472,0.482267
2.046968,0.296387
1.585235,2.151231
2.213381,0.290784
2.489951,0.423048
2.447763,-0.040421
2.206349,1.163623
2.189942,0.348431
2.623550,0.108896
2.393855,-0.597978
2.595424,-0.000512
2.583705,0.158036
2.454794,-0.465190
3.202475,2.514525
3.029031,-0.604066
2.900121,-0.365942
2.600111,0.180651
3.003250,-0.263992
3.722805,0.682457
3.549361,-0.357073
3.031375,0.129616
3.089971,1.014791
3.256383,-0.489337
2.412606,2.025498
2.961061,0.112201
2.773555,1.237193
2.864964,-0.041308
2.977467,-0.547790
2.466514,0.076041
2.269632,-0.184456
2.351666,-0.257260
2.117284,0.070921
1.688364,1.357364
1.588164,0.102083
1.465700,0.198389
1.739928,-0.196953
1.871182,-0.503406
1.859463,-0.096938
1.735239,-0.269313
2.487608,0.401723
2.375104,-0.694788
2.159472,-0.628898
2.187598,-0.407342
2.600111,0.069853
2.553235,0.242127
2.609487,-0.215900
2.332916,-0.655625
2.070407,-0.604388
2.126658,-0.802966
1.915714,-0.138541
1.821962,-0.726030
1.892276,-0.505099
1.953216,-0.844810
2.103221,-0.877947
2.523937,-0.243393
2.754805,-0.400812
3.073564,-0.437375
2.965748,-0.579213
2.646988,-0.685274
2.458310,0.058042
2.894262,-0.543497
2.328228,0.205746
2.328228,2.163889
-0.010911,5.973874
-0.020286,0.843202
-0.212479,2.951549
-0.071850,1.590126
-0.264043,4.061222
-0.268732,1.533528
-0.292170,1.317757
-0.146852,0.708983
-0.076538,0.054313
-0.170291,0.354336
-0.165603,0.110186
-0.296857,0.244002
-0.296857,-0.352215
-0.332015,-0.393273
-0.404673,0.026336
-0.610930,3.585176
-0.545303,-0.165126
-0.601555,-0.414175
-0.634368,-0.015770
-0.559365,-0.217169
-0.573428,-0.263508
-0.456237,1.578960
-0.442174,-0.016878
-0.334359,1.530948
-0.423424,1.664623
-0.240605,0.507281
-0.189041,0.400675
-0.053100,1.130305
-0.137477,0.176197
-0.128102,0.055784
-0.207792,-0.375294
-0.179666,-0.241054
-0.268732,0.042723
-0.221855,-0.618900
-0.278106,-0.172504
-0.071850,1.272043
-0.165603,-0.285257
-0.151541,0.357722
-0.142165,-0.080552
-0.062475,1.241446
0.030903,0.595443
-0.029098,0.079044
-0.221855,1.105332
-0.143852,-0.402424
-0.002847,-0.285982
0.024903,2.600329
0.134407,0.587179
0.167407,1.516415
0.260411,0.175874
0.246911,-0.350341
0.114156,-0.192559
0.062404,-0.248956
0.081905,-0.166537
0.078154,0.124275
0.022653,-0.790570
-0.188104,0.232170
-0.113852,0.336196
-0.085351,-0.128725
-0.149102,0.479062
-0.159603,-0.116893
0.002403,-0.133381
0.096906,-0.380111
0.059404,0.493111
0.054905,-0.813790
-0.098851,0.060763
0.179408,0.274820
-0.125102,2.730517
-0.218855,-0.493207
-0.290107,-0.033285
-0.275106,-0.516004
-0.221855,-0.692269
-0.266856,-0.367917
-0.252606,-0.829249
-0.285607,-0.325005
-0.340359,-0.693538
-0.291607,-0.316942
-0.347109,-0.498206
-0.315608,-0.108609
-0.388360,-0.491514
-0.463363,-0.184597
-0.504614,0.691527
-0.548115,0.415389
-0.518865,-0.612531
-0.493363,0.081826
-0.484364,-0.735564
-0.333608,-0.326012
-0.410111,-0.334196
-0.257856,0.048770
-0.245106,-0.444288
-0.364359,-0.365780
-0.291607,-0.652138
-0.215104,0.016561
-0.278106,-0.636678
-0.225605,-0.595177
-0.219605,-0.366425
-0.081600,0.296226
-0.152853,-0.632123
-0.004348,0.007309
0.006153,-0.629422
-0.072600,-0.669210
-0.137852,-0.736693
-0.134102,-0.566978
-0.072600,-0.834994
-0.041849,-0.866014
0.092405,0.113693
-0.060599,-0.181957
-0.098101,0.135360
0.001652,1.015678
0.042154,0.233561
0.060904,-0.690858
0.169658,0.324142
0.224409,0.282540
0.117907,-0.082990
0.191409,-0.235814
0.012152,0.042723
0.021153,0.101095
-0.037349,2.345919
0.137407,-0.108448
0.144157,-0.432416
0.169658,-0.447513
0.186909,-0.494860
0.184658,-0.302591
0.066904,-0.415929
0.090905,-0.971572
0.096906,-0.589775
0.157658,-0.420665
0.180158,0.103897
0.246160,0.850116
0.189159,-0.010731
0.098405,-0.856420
0.112656,-0.381885
0.092405,-0.500463
0.000902,-0.488208
0.064654,-0.514673
0.211659,-0.153194
0.171158,-0.390431
0.204158,-0.032358
0.114156,-0.563633
0.033904,-0.515701
-0.022349,-0.426128
-0.149852,-0.103993
-0.176854,0.167409
-0.400361,4.790953
-0.389111,0.192725
-0.404861,-0.456140
-0.413861,-0.263468
-0.333608,-0.601748
-0.311858,-0.016959
-0.344859,0.246118
-0.562366,0.024542
-0.544366,0.101518
-0.557866,-0.372271
-0.574366,-0.537853
-0.578867,-0.382732
-0.559365,-0.621501
-0.546616,0.074489
-0.485863,-0.582478
-0.486614,-0.432195
-0.570616,-0.418085
-0.578117,-0.665401
-0.620868,-0.547850
-0.609618,-0.464021
-0.621618,-0.343508
-0.557866,-0.179054
-0.570616,-0.412764
-0.581867,-0.610959
-0.596117,-0.129450
-0.632118,-0.675096
-0.665120,-0.078113
-0.576616,-0.662216
-0.626118,0.327206
-0.581867,-0.576754
-0.527864,-0.357476
-0.485863,-0.387690
-0.417611,-0.005652
-0.484364,-0.151924
-0.511364,-0.556437
-0.488113,-0.782467
-0.519614,-0.610616
-0.486614,-0.644136
-0.521864,-0.845677
-0.561616,-0.189435
-0.578117,-0.512194
-0.545115,-0.824412
-0.553365,-0.560508
-0.623868,-0.217008
-0.604368,-1.054474
-0.609618,-0.639460
-0.566866,0.043711
-0.583367,-0.587175
-0.588617,-0.689366
-0.626868,-0.401779
-0.621618,-0.540372
-0.590866,-0.331616
-0.607368,-0.133764
-0.600617,-0.564277
-0.608117,-0.757655
-0.593867,-0.611503
-0.570616,-0.496775
-0.578867,-0.713150
-0.569866,-0.806413
-0.592367,-0.906931
-0.594617,-0.638533
-0.617868,-0.560871
-0.558616,0.077472
-0.566116,-0.774606
-0.593117,-0.758340
-0.591617,-0.838945
-0.589367,-0.745118
-0.597617,-0.653367
-0.606617,-0.976449
-0.680119,-0.267862
-0.698871,-0.813689
-0.676370,-0.191773
-0.629868,0.287398
-0.600617,-0.205902
-0.360610,2.433094
-0.292357,0.147515
-0.279607,-0.336151
-0.350109,0.136167
-0.310358,-0.617893
-0.326858,-0.160612
-0.386110,-0.063096
-0.398111,-0.493106
-0.375609,-0.551680
-0.314108,-0.503406
-0.248856,0.011300
-0.275856,0.489483
-0.279607,-0.045339
-0.239105,-0.191088
-0.154353,-0.437859
-0.195604,-0.869340
-0.194104,-0.458760
-0.138602,-0.700351
-0.146102,-0.536845
-0.130352,-0.652440
-0.129602,-0.823465
-0.212104,-0.478433
-0.209854,-0.868010
-0.186603,-0.668061
-0.160352,-0.880748
-0.118351,-0.461159
-0.073350,-0.549564
0.029403,-0.490426
0.003153,-0.497621
-0.020848,-0.552486
-0.018598,-0.545452
0.031654,-0.451645
-0.002098,-0.885203
-0.132602,-0.112076
-0.125102,-0.512093
-0.012598,-0.396135
0.074405,-0.110282
0.156907,-0.370618
0.021903,-0.066866
0.022653,-0.780290
0.010653,-0.778799
0.047404,-0.424112
0.033904,-0.464868
0.003153,-0.605557
-0.009598,-0.282133
-0.099601,-0.540372
-0.155853,-0.499576
-0.133352,-0.394966
-0.056100,-0.060657
-0.098101,-0.721475
-0.150603,-0.875508
-0.117601,-0.668444
-0.193354,-0.374790
-0.195604,-0.004765
-0.125851,-0.988704
-0.081600,-0.734032
-0.027599,0.471362
0.040653,0.176620
0.130656,0.869788
0.020403,-0.224748
0.007653,-0.544283
0.004652,-0.370678
-0.010348,-0.327383
-0.002847,-0.091940
0.039154,-0.442877
0.040653,-0.224627
0.000902,-0.199069
-0.007348,-0.429514
0.109655,0.325553
0.109655,-0.551619
0.265661,0.520039
0.351914,0.782714
0.252161,0.817201
0.255161,0.108654
0.228160,0.179341
0.408915,-0.099559
0.348914,-0.216162
0.402915,-0.433344
0.418666,-0.532149
0.513169,4.978042
0.395415,-0.085913
0.393165,-0.225171
0.299412,-0.529891
0.270911,-0.290659
0.309162,-0.413308
0.351163,-0.263528
0.345163,-0.434029
