-0.116948,-0.818911,-0.618917,-0.510473
-0.170872,-0.802619,-0.618917,-0.508879
-0.224795,-0.802619,-0.618917,-0.504098
-0.290157,-0.802619,-0.618917,-0.499849
-0.411076,-0.818911,-0.618917,-0.516847
-0.460098,-0.810765,-0.618917,-0.497724
-0.509119,-0.843048,-0.618917,-0.522158
-0.366957,-0.884080,-0.618917,-0.520034
-0.322838,-0.909424,-0.618917,-0.518440
-0.411076,-0.927526,-0.618917,-0.510473
-0.224795,-1.018038,-0.618917,-0.550311
-0.116948,-1.056054,-0.618917,-0.542343
-0.116948,-1.099500,-0.618917,-0.555091
-0.018905,-1.136610,-0.618917,-0.543936
-0.116948,-1.155617,-0.618917,-0.558278
-0.116948,-1.180961,-0.618917,-0.564652
-0.116948,-1.208114,-0.618917,-0.563059
-0.067927,-1.227122,-0.618917,-0.553498
-0.116948,-1.227122,-0.618917,-0.539156
-0.224795,-1.255181,-0.618917,-0.550311
-0.224795,-1.271473,-0.618917,-0.547123
-0.170872,-1.271473,-0.618917,-0.550311
-0.224795,-1.289576,-0.618917,-0.545530
-0.170872,-1.289576,-0.618917,-0.556685
-0.224795,-1.280524,-0.618917,-0.551904
-0.322838,-1.263327,-0.618917,-0.575807
-0.322838,-1.263327,-0.618917,-0.539156
-0.366957,-1.246130,-0.618917,-0.555091
-0.411076,-1.271473,-0.618917,-0.574213
-0.322838,-1.289576,-0.618917,-0.558278
-0.411076,-1.289576,-0.618917,-0.545530
-0.411076,-1.289576,-0.618917,-0.542343
-0.322838,-1.307678,-0.618917,-0.542343
-0.435587,-1.275999,1.558592,-0.527204
-0.224795,-1.170099,1.489014,-0.350324
0.167376,-1.120619,1.540553,-0.147150
0.200057,-1.096483,1.612707,-0.048352
0.216397,-1.078229,1.612707,0.092675
0.265418,-1.074156,1.630746,0.133309
0.373265,-0.893131,1.638477,0.480697
0.471308,-0.846065,1.724804,0.546031
0.682100,-0.860094,1.669400,0.647219
0.706611,-0.818911,1.697746,0.716537
0.755632,-0.784517,1.720938,0.790636
0.755632,-0.860547,1.856227,0.718928
1.088977,-0.867788,1.841195,0.824897
1.147803,-0.936577,1.894881,0.735660
1.059564,-0.923000,1.862670,0.715741
1.059564,-0.965541,1.766035,0.576308
1.059564,-0.978213,1.914208,0.604194
1.059564,-0.991337,2.131959,0.625707
1.147803,-0.965541,1.849785,0.653859
1.059564,-1.036141,2.004401,0.518941
0.887990,-1.036141,-0.368955,0.373931
0.657589,-1.104025,1.874266,0.179521
0.863479,-1.141588,1.959305,0.156415
1.059564,-1.195443,2.264671,0.083113
1.118390,-1.211132,2.232889,0.115249
1.353693,-1.087280,2.242767,0.405004
1.549778,-0.945629,2.200248,0.629691
1.549778,-0.865073,2.079132,0.820116
1.549778,-0.751027,2.023728,0.970704
1.451735,-0.746501,1.952862,0.915196
1.451735,-0.825549,1.849785,0.912009
1.353693,-0.826756,1.844631,0.804712
1.245846,-0.796585,1.798246,0.869515
1.147803,-0.819364,1.775054,0.944411
1.125743,-0.698530,1.751862,1.087031
1.125743,-0.712107,1.669400,1.047990
1.147803,-0.742428,1.638477,0.890231
0.961522,-0.784517,1.612707,0.769124
1.059564,-0.846065,1.612707,0.620926
1.059564,-0.884080,-0.618917,0.549218
0.690270,-0.945629,-0.618917,0.334093
0.373265,-1.036141,-0.618917,0.096658
0.265418,-1.074156,-0.618917,-0.078098
0.167376,-1.126653,-0.618917,-0.220452
0.013775,-1.146566,-0.618917,-0.276756
-0.170872,-1.172815,-0.618917,-0.363869
-0.224795,-1.164669,-0.618917,-0.421235
-0.224795,-1.180961,-0.618917,-0.438764
-0.366957,-1.172815,-0.618917,-0.467448
-0.411076,-1.190012,-0.618917,-0.500911
-0.411076,-1.205097,-0.618917,-0.499849
-0.443757,-1.199063,-0.618917,-0.509410
-0.411076,-1.227122,-0.618917,-0.528001
-0.411076,-1.237078,-0.618917,-0.518440
-0.607162,-1.237078,-0.618917,-0.527470
-0.509119,-1.237078,-0.618917,-0.532782
-0.607162,-1.237078,-0.618917,-0.539156
-0.607162,-1.237078,-0.618917,-0.515253
-0.607162,-1.255181,-0.618917,-0.551904
-0.607162,-1.255181,-0.618917,-0.526408
-0.607162,-1.271473,-0.618917,-0.531188
-0.607162,-1.271473,-0.618917,-0.529595
-0.607162,-1.263327,-0.618917,-0.545530
-0.607162,-1.271473,-0.618917,-0.532782
-0.607162,-1.271473,-0.618917,-0.549779
-0.607162,-1.280524,-0.618917,-0.545530
-0.661085,-1.271473,-0.618917,-0.539156
-0.715009,-1.255181,-0.618917,-0.525345
-0.715009,-1.246130,-0.618917,-0.535969
-0.764030,-1.237078,-0.618917,-0.532782
-0.715009,-1.217166,-0.618917,-0.548717
-0.715009,-1.237078,-0.618917,-0.558278
-0.715009,-1.217166,-0.618917,-0.548717
-0.813051,-1.217166,-0.618917,-0.520034
-0.813051,-1.199063,-0.618917,-0.520034
-0.813051,-1.180961,-0.618917,-0.545530
-0.813051,-1.164669,-0.618917,-0.535969
-0.813051,-1.164669,-0.618917,-0.508879
-0.813051,-1.164669,-0.618917,-0.526408
-0.813051,-1.155617,-0.618917,-0.521627
-0.879230,-1.146566,-0.618917,-0.502505
-0.857171,-1.164669,-0.618917,-0.520034
-0.813051,-1.164669,-0.618917,-0.534375
-0.813051,-1.164669,-0.618917,-0.516847
-0.901290,-1.146566,-0.618917,-0.516847
-0.901290,-1.146566,-0.618917,-0.510473
-0.901290,-1.164669,-0.618917,-0.497724
-0.813051,-1.180961,-0.618917,-0.504098
-0.933971,-1.152600,-0.618917,-0.499849
-0.901290,-1.146566,-0.618917,-0.494537
-0.999333,-1.164669,-0.618917,-0.497724
-0.901290,-1.126653,-0.618917,-0.484976
-0.999333,-1.126653,-0.570814,-0.494537
-0.901290,-1.126653,-0.495224,-0.484976
-0.901290,-1.126653,-0.459147,-0.473822
-0.999333,-1.108551,-0.198018,-0.480727
-0.509119,-1.164669,0.053662,-0.465854
-0.092438,-1.217166,0.316510,-0.481789
0.265418,-1.246130,0.473703,-0.465854
0.569351,-1.289576,0.777781,-0.455231
0.912500,-1.327591,0.929820,-0.468244
1.245846,-1.361986,1.066397,-0.466916
1.451735,-1.403169,1.190090,-0.473822
1.736059,-1.452498,1.123090,-0.486039
1.843906,-1.470600,1.087013,-0.494537
2.039992,-1.470600,1.198680,-0.476477
2.193592,-1.470600,1.102474,-0.479664
2.280196,-1.479652,0.990378,-0.469041
2.366801,-1.514650,0.971051,-0.484976
2.432162,-1.543010,0.886012,-0.502505
2.432162,-1.579215,0.773915,-0.486570
2.407652,-1.603654,0.660530,-0.489757
2.307158,-1.603654,0.401549,-0.512066
2.069404,-1.573181,0.209137,-0.526408
1.941949,-1.549044,0.106060,-0.510473
1.816944,-1.508616,0.030470,-0.529595
1.638016,-1.470600,-0.010761,-0.527470
1.476246,-1.431680,-0.258146,-0.533579
1.245846,-1.380088,-0.259435,-0.539156
1.059564,-1.327591,-0.356070,-0.524814
0.863479,-1.271473,-0.428224,-0.532782
0.657589,-1.199063,-0.371532,-0.535969
0.471308,-1.117602,-0.495224,-0.539156
0.265418,-1.046097,-0.559648,-0.539156
0.101197,-0.983644,-0.546763,-0.543140
-0.018905,-0.921492,-0.618917,-0.537031
-0.116948,-0.855116,-0.618917,-0.529595
-0.116948,-0.784517,-0.618917,-0.529595
-0.224795,-0.728399,-0.618917,-0.561465
-0.224795,-0.655989,-0.618917,-0.515253
-0.322838,-0.565477,-0.618917,-0.548717
-0.366957,-0.498045,-0.618917,-0.542343
-0.460098,-0.440570,-0.618917,-0.524814
-0.460098,-0.366349,-0.618917,-0.524814
-0.509119,-0.275837,-0.618917,-0.532782
-0.509119,-0.203427,-0.618917,-0.513660
-0.607162,-0.118949,-0.618917,-0.509410
-0.607162,-0.106881,-0.618917,-0.512597
-0.607162,-0.031454,-0.618917,-0.526408
-0.715009,0.068110,-0.618917,-0.534375
-0.715009,0.120607,-0.618917,-0.529595
-0.715009,0.176725,-0.618917,-0.526408
-0.715009,0.231032,-0.618917,-0.521627
-0.813051,0.283529,-0.618917,-0.535969
-0.813051,0.357750,-0.618917,-0.523221
-0.813051,0.374042,-0.618917,-0.539156
-0.901290,0.482657,-0.618917,-0.528001
-0.901290,0.529723,-0.618917,-0.542343
-0.950311,0.583125,-0.618917,-0.534375
-0.901290,0.602133,-0.618917,-0.535969
-0.901290,0.611184,-0.618917,-0.529595
-0.999333,0.663681,-0.618917,-0.535969
-1.072865,0.715273,-0.618917,-0.538359
-0.999333,0.713765,-0.618917,-0.537031
-1.048354,0.764150,-0.618917,-0.530657
-1.097375,0.792209,-0.618917,-0.540218
-1.097375,0.826604,-0.618917,-0.514722
-1.032014,0.804277,-0.618917,-0.521096
-1.097375,0.864619,-0.618917,-0.532782
-1.205222,0.882721,-0.618917,-0.529595
-1.205222,0.917116,-0.618917,-0.539156
-1.205222,0.926167,-0.618917,-0.532782
-1.205222,0.973234,-0.618917,-0.542343
-1.254244,0.973234,-0.618917,-0.540749
-1.205222,0.973234,-0.618917,-0.539156
-1.205222,0.955131,-0.618917,-0.528001
-1.205222,0.991336,-0.618917,-0.555091
-1.303265,1.007628,-0.618917,-0.531188
-1.303265,1.007628,-0.618917,-0.532782
-1.254244,1.035687,-0.618917,-0.539156
-1.303265,1.063746,-0.618917,-0.542343
-1.391504,1.063746,-0.618917,-0.545530
-1.303265,1.063746,-0.618917,-0.555091
-1.254244,1.054695,-0.618917,-0.531188
-1.362091,1.069780,-0.618917,-0.547655
-1.391504,1.081849,-0.618917,-0.571026
-1.391504,1.063746,-0.618917,-0.563059
-1.391504,1.025731,-0.618917,-0.545530
-1.391504,1.025731,-0.618917,-0.537562
-1.538568,1.035687,-0.618917,-0.542343
-1.391504,0.991336,-0.618917,-0.556685
-1.362091,0.979268,-0.618917,-0.555091
-1.332678,0.985302,-0.546763,-0.540218
-1.362091,0.979268,-0.512404,-0.532782
-1.391504,0.973234,-0.546763,-0.533844
-1.325325,0.982285,-0.412762,-0.538359
-1.303265,0.955131,-0.512404,-0.541281
-1.254244,0.917116,0.149009,-0.550311
-1.178261,0.882721,-0.546763,-0.560668
-1.270584,0.882721,-0.529583,-0.556153
-1.303265,0.882721,-0.495224,-0.569964
-1.325325,0.873670,-0.587994,-0.533579
-1.332678,0.876687,-0.505532,-0.583774
-1.347384,0.873670,-0.587994,-0.539156
-1.489546,0.935219,-0.546763,-0.563855
-1.489546,0.961165,-0.459147,-0.555091
-1.391504,0.917116,-0.416198,-0.575276
-1.205222,0.864619,0.155451,-0.571026
-0.974822,0.796735,-0.338031,-0.573417
-0.607162,0.723872,0.867973,-0.575010
-0.143910,0.588104,0.746858,-0.571823
0.079137,0.430159,0.679857,-0.564652
0.079137,0.344173,0.188951,-0.584571
0.054627,0.211572,0.387375,-0.602897
0.046456,0.140520,0.166189,-0.601834
-0.018905,0.074144,-0.041684,-0.574213
-0.170872,0.094359,-0.325147,-0.564652
-0.322838,0.086212,-0.177403,-0.597585
-0.411076,0.081687,-0.327724,-0.596523
-0.509119,0.102505,-0.440250,-0.585899
-0.643111,0.120607,-0.428224,-0.594398
-0.788541,0.154097,-0.446263,-0.593336
-0.901290,0.182156,-0.459147,-0.582712
-0.999333,0.176725,-0.482340,-0.567839
-1.097375,0.221076,-0.495224,-0.586961
-1.169273,0.255169,-0.587994,-0.583774
-1.205222,0.249135,-0.567378,-0.575807
-1.205222,0.267237,-0.546763,-0.585368
-1.205222,0.267237,-0.618917,-0.569433
-1.303265,0.295598,-0.618917,-0.582712
-1.303265,0.321545,-0.618917,-0.566246
-1.205222,0.301632,-0.618917,-0.568902
-1.332678,0.351715,-0.618917,-0.573151
-1.391504,0.357750,-0.618917,-0.531188
-1.205222,0.321545,-0.618917,-0.539156
-1.303265,0.357750,-0.618917,-0.545530
-1.205222,0.339647,-0.618917,-0.526408
-1.205222,0.330596,-0.618917,-0.515253
-1.205222,0.321545,-0.618917,-0.523221
-1.205222,0.311588,-0.618917,-0.513660
-1.205222,0.301632,-0.618917,-0.520034
-1.205222,0.321545,-0.618917,-0.481789
-1.097375,0.339647,-0.618917,-0.510473
-1.097375,0.339647,-0.618917,-0.516847
-1.097375,0.357750,-0.618917,-0.508348
-1.097375,0.357750,-0.618917,-0.491350
-1.097375,0.365896,-0.618917,-0.497724
-1.097375,0.374042,-0.618917,-0.516847
-1.097375,0.357750,-0.618917,-0.496131
-1.097375,0.321545,-0.618917,-0.481789
-1.097375,0.267237,-0.618917,-0.488163
-1.097375,0.249135,-0.618917,-0.472228
-1.097375,0.231032,-0.618917,-0.478602
-1.097375,0.211120,-0.618917,-0.475415
-1.205222,0.193017,-0.618917,-0.443545
-1.205222,0.211120,-0.618917,-0.453106
-1.151299,0.267237,-0.618917,-0.470635
-1.151299,0.275383,-0.618917,-0.456293
-1.254244,0.267237,-0.618917,-0.443545
-1.205222,0.240084,-0.618917,-0.451512
-1.205222,0.199051,-0.618917,-0.446732
-1.205222,0.176725,-0.618917,-0.433984
-1.205222,0.158622,-0.618917,-0.441951
-1.205222,0.182156,-0.618917,-0.436108
-1.254244,0.193017,-0.618917,-0.427610
-1.254244,0.176725,-0.618917,-0.430797
-1.303265,0.176725,-0.618917,-0.440358
-1.205222,0.176725,-0.618917,-0.457886
-1.303265,0.193017,-0.618917,-0.446732
-1.254244,0.211120,-0.618917,-0.457886
-1.205222,0.193017,-0.618917,-0.457886
-1.097375,0.176725,-0.618917,-0.465854
-1.097375,0.184871,-0.618917,-0.449919
-1.205222,0.176725,-0.618917,-0.465854
-1.097375,0.167674,-0.618917,-0.469041
-1.205222,0.120607,-0.618917,-0.462667
-1.303265,0.102505,-0.618917,-0.440358
-1.254244,0.077161,-0.618917,-0.437171
-1.254244,0.050008,-0.618917,-0.438764
-1.097375,0.077161,-0.618917,-0.430797
-1.097375,0.102505,-0.618917,-0.444607
-1.097375,0.140520,-0.618917,-0.424422
-1.097375,0.158622,-0.618917,-0.437171
-1.097375,0.193017,-0.618917,-0.429203
-1.072865,0.253660,1.504476,-0.405300
-0.813051,0.460481,1.403976,-0.147947
-0.411076,0.764150,1.540553,0.413769
-0.224795,0.926167,1.612707,0.891825
-0.116948,0.995409,1.661669,1.153162
0.079137,1.085922,1.638477,1.581819
0.167376,1.129518,1.653938,1.787383
0.265418,1.221690,1.650073,2.022427
0.446797,1.294100,1.720938,2.306870
0.495819,1.324874,1.826593,2.392920
0.657589,1.340111,1.918503,2.580955
0.755632,1.369678,1.824016,2.698876
0.809555,1.384612,1.772477,2.721982
0.937011,1.424890,1.849785,2.451880
0.863479,1.574688,1.775054,2.502873
0.863479,1.480103,1.952862,2.336616
0.863479,1.389591,1.772477,2.129458
0.755632,1.329400,-0.482340,1.896539
0.520329,1.289122,1.266110,1.640779
0.613470,1.303604,1.826593,1.658307
0.755632,1.415839,1.830458,1.817659
0.887990,1.551608,1.849785,2.086964
1.059564,1.726297,1.824016,2.621324
1.221335,1.903701,1.720938,3.055824
1.272807,2.013221,1.669400,3.431098
1.299769,2.122741,1.669400,3.670126
1.317744,2.142654,1.643630,3.895078
1.353693,2.263940,1.643630,4.087362
1.402714,2.361241,1.638477,4.285224
1.451735,2.359883,1.684861,4.452809
1.451735,2.349022,1.612707,4.360917
1.451735,2.407402,1.612707,4.481227
1.451735,2.424600,1.612707,4.482024
1.615957,2.334540,1.612707,4.374461
1.451735,2.248553,1.612707,4.007952
1.353693,2.148084,-0.618917,3.662955
1.059564,2.067528,-0.618917,3.242266
0.755632,1.967060,-0.618917,2.740307
0.569351,1.896460,-0.618917,2.341927
0.373265,1.876547,-0.618917,2.051907
0.167376,1.805948,-0.618917,1.741170
0.108550,1.751640,-0.618917,1.464429
-0.018905,1.705479,-0.618917,1.267895
-0.116948,1.661128,-0.618917,1.004964
-0.116948,1.605010,-0.618917,0.837645
-0.116948,1.534410,-0.618917,0.606053
-0.116948,1.506352,-0.618917,0.463168
-0.116948,1.460190,-0.618917,0.361183
-0.116948,1.423985,-0.618917,0.206611
-0.116948,1.407693,-0.618917,0.173147
-0.116948,1.389591,-0.618917,0.034511
-0.170872,1.361532,-0.618917,-0.051539
-0.116948,1.333473,-0.618917,-0.112093
-0.170872,1.325327,-0.618917,-0.177427
-0.224795,1.317181,-0.618917,-0.207704
-0.224795,1.317181,-0.618917,-0.239574
-0.224795,1.299078,-0.618917,-0.293754
-0.224795,1.317181,-0.618917,-0.317657
-0.322838,1.317181,-0.618917,-0.375023
-0.322838,1.317181,-0.618917,-0.376617
-0.322838,1.299078,-0.618917,-0.400520
-0.322838,1.317181,-0.618917,-0.414861
-0.322838,1.299078,-0.618917,-0.427610
-0.322838,1.308130,-0.618917,-0.456293
-0.322838,1.299078,-0.618917,-0.456293
-0.322838,1.299078,-0.618917,-0.465854
-0.366957,1.289122,-0.618917,-0.469041
-0.366957,1.289122,-0.618917,-0.470635
-0.322838,1.299078,-0.618917,-0.488163
-0.381664,1.285803,-0.618917,-0.481789
-0.322838,1.299078,-0.618917,-0.504098
-0.411076,1.299078,-0.618917,-0.504098
-0.411076,1.299078,-0.618917,-0.512066
-0.411076,1.299078,-0.618917,-0.504098
-0.411076,1.317181,-0.618917,-0.512066
-0.411076,1.317181,-0.618917,-0.516847
-0.509119,1.317181,-0.618917,-0.523221
-0.460098,1.317181,-0.618917,-0.512066
-0.460098,1.325327,-0.618917,-0.499318
-0.509119,1.333473,-0.618917,-0.526408
-0.509119,1.333473,-0.618917,-0.500911
-0.509119,1.333473,-0.618917,-0.513660
-0.460098,1.333473,-0.618917,-0.494537
-0.322838,1.333473,-0.618917,-0.497724
-0.322838,1.333473,-0.618917,-0.511535
-0.322838,1.317181,-0.618917,-0.489757
-0.322838,1.317181,-0.618917,-0.504098
-0.322838,1.333473,-0.618917,-0.474353
-0.322838,1.333473,-0.618917,-0.477540
-0.322838,1.353386,-0.618917,-0.483383
-0.188846,1.418555,1.468399,-0.356432
0.030116,1.524454,1.540553,-0.236387
0.292380,1.809116,1.612707,0.318954
